province,month,year,month_of_year,hcl_emission,pcl_emission
重庆市,97,1994,2,1339709659.1802344,565922922.5393612
陕西省,97,1994,2,5397879352.464916,2085587878.0864854
青海省,97,1994,2,2396488276.520346,1197829255.6987011
香港特别行政区,97,1994,2,1301585.1127607052,214711.0863474513
黑龙江省,97,1994,2,19684750761.062294,18754790471.073162
上海市,98,1994,3,55394098.44022621,4297060.047751732
云南省,98,1994,3,7541443841.178234,4931891427.224532
内蒙古自治区,98,1994,3,29040636313.789967,24920621173.99039
北京市,98,1994,3,170729196.14013588,35418515.20362504
吉林省,98,1994,3,4739675432.075364,3156692069.3742504
四川省,98,1994,3,16782103453.268839,5647345997.139159
天津市,98,1994,3,89394108.34458588,21404145.67460903
宁夏回族自治区,98,1994,3,391419212.7567866,42951634.92902586
安徽省,98,1994,3,4523322000.145009,1926245264.3570464
山东省,98,1994,3,7603052550.325465,3291107600.5601673
山西省,98,1994,3,3560812114.807468,760390650.8121147
广东省,98,1994,3,4593412361.365736,1343803024.1075585
广西壮族自治区,98,1994,3,3899864318.0914335,1748229368.9954958
新疆维吾尔自治区,98,1994,3,31410953770.283825,19494566951.471527
江苏省,98,1994,3,3447601504.2649446,1648742323.7375405
江西省,98,1994,3,2586880634.8779545,889352405.5800412
河北省,98,1994,3,9711112271.212648,2934175753.8297925
河南省,98,1994,3,7260015723.976393,2107877859.0328467
浙江省,98,1994,3,2018312752.6306202,479795102.6433793
海南省,98,1994,3,118749672.8927148,137200054.04963207
湖北省,98,1994,3,5619953947.661656,2169206933.6356406
湖南省,98,1994,3,5568628218.34145,1574648990.715244
甘肃省,98,1994,3,6746824685.718799,3122806731.312128
福建省,98,1994,3,1222594323.893706,210313834.91356593
西藏自治区,98,1994,3,6186877198.993892,10688995750.197016
贵州省,98,1994,3,2862490344.169654,702624702.1675216
辽宁省,98,1994,3,4669534870.843125,2186757236.4119368
重庆市,98,1994,3,1218191792.8465943,365056453.70483726
陕西省,98,1994,3,4810019610.701338,1305898533.1254804
青海省,98,1994,3,2199687899.0956197,960438854.8701063
香港特别行政区,98,1994,3,1242814.8466113147,165988.50256798312
黑龙江省,98,1994,3,18357526121.21312,18480473826.00671
上海市,99,1994,4,55703922.78525434,5790476.543702784
云南省,99,1994,4,7021204521.6777315,3893463284.2621956
内蒙古自治区,99,1994,4,27510788237.648006,25380984346.12224
北京市,99,1994,4,166836467.16102314,32406612.530869707
吉林省,99,1994,4,4108312868.198922,2163465612.509071
四川省,99,1994,4,16715907032.22477,5581732820.688594
天津市,99,1994,4,88066194.57215776,19190250.786649097
宁夏回族自治区,99,1994,4,386258014.9676716,38463928.40003034
安徽省,99,1994,4,4565381696.592839,2032099630.5599225
山东省,99,1994,4,7497208718.974281,3071335691.670508
山西省,99,1994,4,3461182287.0748754,708347051.280869
广东省,99,1994,4,4576560330.324276,1279864083.329797
广西壮族自治区,99,1994,4,3908980749.6045666,1725203459.216438
新疆维吾尔自治区,99,1994,4,28822336533.437855,16545137441.884745
江苏省,99,1994,4,3467039155.1772556,1737086084.6245668
江西省,99,1994,4,2579309829.781532,825641681.5485581
河北省,99,1994,4,9359225949.577515,2560219954.8862853
河南省,99,1994,4,7243293319.313458,2028627492.8139055
浙江省,99,1994,4,2055604658.4124644,713092483.0080503
海南省,99,1994,4,119960293.24295855,138663454.07890323
湖北省,99,1994,4,5631070817.348739,2170174391.9791183
湖南省,99,1994,4,5574832641.838382,1487316522.1399982
甘肃省,99,1994,4,5852066545.548396,1951764418.6849535
福建省,99,1994,4,1225712796.0900433,227040884.33564255
西藏自治区,99,1994,4,5354730930.282368,8602270359.490658
贵州省,99,1994,4,2859587562.732064,669179644.8674092
辽宁省,99,1994,4,4167148522.1595697,1481442887.0819438
重庆市,99,1994,4,1221430425.7000535,373290853.003971
陕西省,99,1994,4,4754772500.577558,1139702738.9581275
青海省,99,1994,4,1926812859.42413,611637186.0343231
香港特别行政区,99,1994,4,1246145.865896772,169361.3248531681
黑龙江省,99,1994,4,21063349086.200954,47663648751.939026
上海市,100,1994,5,56303753.240655035,10421224.063874004
云南省,100,1994,5,6465025899.593106,2028001410.5032458
内蒙古自治区,100,1994,5,27111025884.303402,19367273129.360844
北京市,100,1994,5,165108581.56432328,29729975.080325168
吉林省,100,1994,5,3962924014.1152544,1570655333.352274
四川省,100,1994,5,16613752415.456566,5607627825.927809
天津市,100,1994,5,87610488.89141081,18561347.263357252
宁夏回族自治区,100,1994,5,380829270.6362299,34137643.74663355
安徽省,100,1994,5,4600009923.373263,2504970760.654117
山东省,100,1994,5,7480191041.7614765,3124631607.7099004
山西省,100,1994,5,3387652757.7989087,570961460.5874875
广东省,100,1994,5,4508617317.390744,1075403683.7284822
广西壮族自治区,100,1994,5,3833668531.050838,1536922905.3117
新疆维吾尔自治区,100,1994,5,26858053370.711575,11751885779.819485
江苏省,100,1994,5,3535167557.048828,2302123222.1976724
江西省,100,1994,5,2556247833.0051236,750595204.3955233
河北省,100,1994,5,9209673148.96767,2360525128.356108
河南省,100,1994,5,7293736270.365423,2638925316.717026
浙江省,100,1994,5,2103997735.6459444,1102454940.469827
海南省,100,1994,5,116834975.14385098,127947357.57339527
湖北省,100,1994,5,5619720872.3314905,2236182154.8805747
湖南省,100,1994,5,5532252465.710777,1364183378.535448
甘肃省,100,1994,5,5406089508.962963,1382429974.2734303
福建省,100,1994,5,1219073647.4514434,205390674.5693398
西藏自治区,100,1994,5,4998953664.165046,7727850849.90435
贵州省,100,1994,5,2818658234.4775677,605409620.5451341
辽宁省,100,1994,5,4105423873.2469287,1244303028.782667
重庆市,100,1994,5,1217376770.7855017,378270972.44603485
陕西省,100,1994,5,4713017541.9253,1157794750.911282
青海省,100,1994,5,1801723654.2259176,450387259.6441082
香港特别行政区,100,1994,5,1242645.8511151224,165277.30448207422
黑龙江省,100,1994,5,17259528013.937675,18311975741.73704
上海市,101,1994,6,55790950.01934258,6460190.037777555
云南省,101,1994,6,6285567095.726764,1433641260.4339924
内蒙古自治区,101,1994,6,24300547283.010643,8725925382.916122
北京市,101,1994,6,166311837.6236838,34248967.71489271
吉林省,101,1994,6,3965473996.6181135,1517246048.7295563
四川省,101,1994,6,16622341506.311169,5268948666.306568
天津市,101,1994,6,88574855.37662616,23427923.06740918
宁夏回族自治区,101,1994,6,381745974.6648599,35307722.60814166
安徽省,101,1994,6,4746513416.279764,3441567683.9117284
山东省,101,1994,6,7605899096.05229,3861934966.484811
山西省,101,1994,6,3402528597.1410713,609357440.4445288
广东省,101,1994,6,4517360220.885378,1074878776.9360673
广西壮族自治区,101,1994,6,3833493267.2597136,1509037975.7771196
新疆维吾尔自治区,101,1994,6,26928474304.953533,11731800469.880487
江苏省,101,1994,6,3652659612.324318,3159690327.2892094
江西省,101,1994,6,2565153166.3658214,729415845.5677056
河北省,101,1994,6,9332081633.617601,3010159377.8594003
河南省,101,1994,6,7402729820.330979,3287917395.863738
浙江省,101,1994,6,2047021391.197195,652823925.5809616
海南省,101,1994,6,117919141.36549126,130363307.32938276
湖北省,101,1994,6,5631892692.7354355,2190235193.3006477
湖南省,101,1994,6,5556632289.431755,1385010834.0973206
甘肃省,101,1994,6,5399258772.786698,1374429124.8160121
福建省,101,1994,6,1217977318.0178509,184779505.05357355
西藏自治区,101,1994,6,4944953454.707602,7412198702.519584
贵州省,101,1994,6,2841716545.6190205,601168574.034901
辽宁省,101,1994,6,4123492661.544002,1260341645.8573623
重庆市,101,1994,6,1223591341.8041165,391221578.0048551
陕西省,101,1994,6,4786892825.0829,1637661831.8638291
青海省,101,1994,6,1775427831.8455818,419390504.32866126
香港特别行政区,101,1994,6,1245924.8291085428,168088.01926990546
黑龙江省,101,1994,6,14904336450.640825,7300043002.399666
上海市,102,1994,7,56068193.316991694,8757451.620644566
云南省,102,1994,7,6238867692.148454,1361257037.6159592
内蒙古自治区,102,1994,7,23596305538.39412,6681625907.15877
北京市,102,1994,7,165199257.3376272,30106425.91789378
吉林省,102,1994,7,3944126402.5513525,1472721260.4677334
四川省,102,1994,7,16565594062.199394,5370105404.234493
天津市,102,1994,7,87841857.99279079,19707576.868763022
宁夏回族自治区,102,1994,7,380968786.13689345,34658489.29392641
安徽省,102,1994,7,4560066410.449543,2185674183.9639363
山东省,102,1994,7,7480515182.84373,3116849348.285611
山西省,102,1994,7,3394468217.2738795,609163350.9871433
广东省,102,1994,7,4510087981.145676,1084723163.3656974
广西壮族自治区,102,1994,7,3811172869.760953,1469356220.9418292
新疆维吾尔自治区,102,1994,7,26720553772.586376,11463133952.919289
江苏省,102,1994,7,3502576169.6199136,2053857145.3845608
江西省,102,1994,7,2560663514.8502374,780060196.8330395
河北省,102,1994,7,9210112085.738153,2403054871.408043
河南省,102,1994,7,7217867835.932445,2045382640.7927368
浙江省,102,1994,7,2104746092.4733841,1110267446.7360415
海南省,102,1994,7,116215144.30346994,125620248.57677151
湖北省,102,1994,7,5616209645.281231,2195467606.174649
湖南省,102,1994,7,5537740434.9854965,1392901530.5602791
甘肃省,102,1994,7,5373847448.223831,1345661013.3896592
福建省,102,1994,7,1223284278.6590524,238189472.9719232
西藏自治区,102,1994,7,4818761536.321323,7156287808.437866
贵州省,102,1994,7,2815706623.0869646,591335335.4345115
辽宁省,102,1994,7,4099536471.4411526,1200809901.0073328
重庆市,102,1994,7,1222572860.15005,416608261.5137415
陕西省,102,1994,7,4714467785.156944,1158925130.0741315
青海省,102,1994,7,1755155902.2277365,391262765.11547303
香港特别行政区,102,1994,7,1242766.2445369607,165622.96368505046
黑龙江省,102,1994,7,14786383415.577374,7195360559.62128
上海市,103,1994,8,55822587.67275645,7062154.079874872
云南省,103,1994,8,6243532569.311367,1390343865.210291
内蒙古自治区,103,1994,8,24049474481.0946,8552549456.59331
北京市,103,1994,8,165221178.58945,30386976.598768536
吉林省,103,1994,8,3945882121.9898405,1474972796.5440493
四川省,103,1994,8,16554226079.347685,5287453341.240476
天津市,103,1994,8,87601683.27536958,18363960.328014974
宁夏回族自治区,103,1994,8,380856668.1082354,34200371.52496406
安徽省,103,1994,8,4544704324.272539,2077347277.5812845
山东省,103,1994,8,7454057858.881138,2941391449.7476916
山西省,103,1994,8,3386778372.353821,560863695.3582109
广东省,103,1994,8,4522188937.45486,1149508594.4791107
广西壮族自治区,103,1994,8,3814889978.88514,1487429387.7301106
新疆维吾尔自治区,103,1994,8,26790798514.983963,11742383681.539978
江苏省,103,1994,8,3471078965.8956633,1829152933.3406458
江西省,103,1994,8,2573567281.4399633,853542815.168871
河北省,103,1994,8,9201453194.433819,2337019297.684888
河南省,103,1994,8,7204327749.129203,1949777121.4119487
浙江省,103,1994,8,2109051009.68255,1134289355.5663805
海南省,103,1994,8,116247665.7176249,125851724.37750039
湖北省,103,1994,8,5606696180.381008,2127102555.4895306
湖南省,103,1994,8,5543423306.913295,1416100101.3437
甘肃省,103,1994,8,5374226355.836307,1337906124.0987527
福建省,103,1994,8,1244317288.9919417,394342416.0220113
西藏自治区,103,1994,8,4833566836.724699,7194582111.716297
贵州省,103,1994,8,2817663376.753933,600417627.8399885
辽宁省,103,1994,8,4100775417.4989758,1208077479.3373625
重庆市,103,1994,8,1222905024.6765501,415570327.7454803
陕西省,103,1994,8,4699521872.340323,1047942079.0382637
青海省,103,1994,8,1760739540.6265295,398804257.96494216
香港特别行政区,103,1994,8,1242698.2873055679,165512.8506917347
黑龙江省,103,1994,8,14781758786.492266,8170169429.022755
上海市,104,1994,9,55501570.32168577,4423000.208086098
云南省,104,1994,9,6278467423.911867,1404585240.7654624
内蒙古自治区,104,1994,9,25686084746.54288,15718930441.133242
北京市,104,1994,9,165634564.29711235,29969615.255406108
吉林省,104,1994,9,3966719700.675174,1523326319.7031817
四川省,104,1994,9,16577891109.879208,4957258087.001521
天津市,104,1994,9,87709792.20543323,17910512.62813907
宁夏回族自治区,104,1994,9,382344381.1706909,35793230.09010728
安徽省,104,1994,9,4575586918.849475,2114081977.6559846
山东省,104,1994,9,7506799407.866791,3157141258.9119983
山西省,104,1994,9,3391099085.2723813,543464209.0871041
广东省,104,1994,9,4530615765.609152,1143366377.1794183
广西壮族自治区,104,1994,9,3840502446.0784163,1536715298.4699767
新疆维吾尔自治区,104,1994,9,27592967045.005722,14850389307.47499
江苏省,104,1994,9,3461118398.2719107,1694105603.9344149
江西省,104,1994,9,2568863644.9916434,752849731.8777
河北省,104,1994,9,9252521288.461275,2392064713.449587
河南省,104,1994,9,7253257476.1253195,2136811527.547368
浙江省,104,1994,9,2022863417.4478002,480007097.4561228
海南省,104,1994,9,117813138.6570467,130021061.6903627
湖北省,104,1994,9,5633243736.362152,2211010424.226138
湖南省,104,1994,9,5561110984.404302,1411816980.7445242
甘肃省,104,1994,9,5495550337.9377,1488380431.898379
福建省,104,1994,9,1220329646.1990328,200835564.37088668
西藏自治区,104,1994,9,4950078412.47815,7423715812.934568
贵州省,104,1994,9,2842901273.419185,606433162.19605
辽宁省,104,1994,9,4121382338.1698747,1256415423.9354103
重庆市,104,1994,9,1220468455.1864915,367526887.04582465
陕西省,104,1994,9,4710085875.709439,1040044722.3161927
青海省,104,1994,9,1797455249.9415302,451804558.26311564
香港特别行政区,104,1994,9,1246009.503549578,168559.39592256944
黑龙江省,104,1994,9,15275513216.915646,11257008787.799839
上海市,105,1994,10,55408975.92701795,4370663.246658415
云南省,105,1994,10,6241051655.400781,1356989191.515661
内蒙古自治区,105,1994,10,25498125419.607304,13823971301.11383
北京市,105,1994,10,165826116.44278026,29816547.350294724
吉林省,105,1994,10,4204456109.7664814,2278233492.18961
四川省,105,1994,10,16525322841.71162,4854022586.71788
天津市,105,1994,10,87517748.7003066,17736451.406312138
宁夏回族自治区,105,1994,10,387660935.1768869,43135882.98881461
安徽省,105,1994,10,4550430448.97739,2142537347.9066026
山东省,105,1994,10,7457669172.987181,2978927315.046558
山西省,105,1994,10,3446435511.9098334,681987535.3781135
广东省,105,1994,10,4561235052.106463,1264364053.9265225
广西壮族自治区,105,1994,10,3858631875.0096183,1637652066.6081858
新疆维吾尔自治区,105,1994,10,29577878078.874672,19045426307.72001
江苏省,105,1994,10,3450239531.5803676,1701952202.0242875
江西省,105,1994,10,2565323457.781119,810152883.7828441
河北省,105,1994,10,9305031852.79128,2473984582.1939793
河南省,105,1994,10,7232698334.379914,2163482990.7645917
浙江省,105,1994,10,2012034976.2273743,435311092.1249137
海南省,105,1994,10,116417075.87464438,126750327.42486028
湖北省,105,1994,10,5614970327.559652,2213587342.7087655
湖南省,105,1994,10,5547196069.673106,1454851976.003543
甘肃省,105,1994,10,6006501512.277642,2170719139.223926
福建省,105,1994,10,1217693113.7898924,186384718.66708422
西藏自治区,105,1994,10,5189886506.937806,7720924967.704287
贵州省,105,1994,10,2815384060.550009,587602160.5674826
辽宁省,105,1994,10,4190374619.3477483,1519717566.4347916
重庆市,105,1994,10,1214298265.2701194,354392154.23707646
陕西省,105,1994,10,4732662579.083543,1066414899.5800196
青海省,105,1994,10,1968970627.5563214,675903242.3256747
香港特别行政区,105,1994,10,1243369.6223630637,167888.15351646414
黑龙江省,105,1994,10,19540220068.60354,32294574951.516125
上海市,106,1994,11,55487779.76058191,4409621.213096587
云南省,106,1994,11,6369934239.112439,1485366665.5741162
内蒙古自治区,106,1994,11,28518859798.48361,17829464650.528885
北京市,106,1994,11,178138603.98240507,41536168.10692476
吉林省,106,1994,11,5301545479.911748,4168695909.6909676
四川省,106,1994,11,16844757735.650778,5363912892.472495
天津市,106,1994,11,92699644.75083649,25698331.020915598
宁夏回族自治区,106,1994,11,408531158.3011403,56969630.46153072
安徽省,106,1994,11,4671569854.327682,2153427382.833186
山东省,106,1994,11,7886975878.353549,3886165622.651512
山西省,106,1994,11,3734835051.037498,786777888.3919896
广东省,106,1994,11,4587754071.7750845,1311616168.0842886
广西壮族自治区,106,1994,11,3923413171.7355285,1769050720.1835332
新疆维吾尔自治区,106,1994,11,37319086248.32681,28070623829.983067
